1534, 0.369894 0.690414 0.026692 0.667867 0.265376 -0.509107 -0.393109 -0.080258 -0.31012 -0.535078 -0.491958 -0.205985 1.530319;
1535, -0.071265 0.869375 0.27514 0.510099 0.191046 -0.461449 0.164305 0.467672 -0.046978 -0.659395 -0.664194 -0.149615 2.114;
1536, -0.584391 0.350219 -0.433205 0.849331 0.166209 -0.519428 -0.382117 -0.085619 -0.080891 -0.552876 -0.931808 -0.533635 2.279581;
1537, 0.804305 -0.328224 -0.289114 0.763911 0.167677 -0.420621 -0.419496 -0.324611 -0.598563 -1.067469 -0.372118 0.237016 1.538583;
1538, -1.607464 0.538823 -0.192893 0.736921 -0.281359 -0.928377 -0.574853 -0.112661 -0.594176 -0.785386 0.199916 0.678227 1.758797;
1539, -0.953433 0.062457 -0.120031 0.745276 -0.030589 -0.61866 -0.355218 -0.350713 -0.630533 -0.722822 -0.397086 0.053661 0.822897;
1540, -1.521212 0.389145 -0.625611 0.213355 -0.580193 -0.911085 -0.871481 -0.631062 -0.144344 -0.245468 -0.277965 -0.094709 1.828396;
1541, -0.984937 0.233721 -0.402301 0.830742 -0.20685 -0.326969 -0.279633 -0.463544 -0.821104 -0.303547 0.154609 0.280129 1.246049;
1542, -1.366863 0.292146 -0.145791 0.913524 -0.052576 -0.420456 -0.461685 -0.506689 -1.002236 -0.572212 0.096017 0.414008 1.475927;
1543, -1.352348 0.721598 -0.452527 -0.162017 -0.562107 -0.696473 -0.898255 -0.572683 -0.044127 -0.222755 -0.259518 -0.21822 1.424506;
1544, -1.678004 0.580191 -0.422337 0.210417 -0.953213 -0.8947 -0.985353 -0.621541 -0.166705 -0.256542 -0.514327 -0.285178 1.315732;
1545, 0.030475 -0.882492 -0.749994 -0.066968 -0.984581 -1.131835 -0.820267 -0.753448 -0.000087 0.080232 -0.296026 -0.56806 2.1876;
1546, -1.237835 0.024906 0.142165 0.636568 -0.574372 -1.031298 -0.42434 -0.143094 -0.552297 -0.859655 -0.588949 0.10727 2.378753;
1547, -1.416577 -0.081449 0.068202 0.774149 -0.665349 -0.81244 -0.673635 -0.661476 -0.703511 -0.364164 0.289416 0.502249 1.981675;
1548, -1.271746 0.796184 -0.638941 -0.040424 -0.960579 -0.99511 -0.90157 -0.495703 -0.229644 0.002781 -0.070236 -0.282841 1.233839;
1549, -1.798886 0.230112 -0.911406 -0.144071 -1.004023 -0.954022 -0.682343 -0.319403 -0.360489 -0.259051 0.036882 -0.083428 1.31809;
1550, -1.12638 0.613493 -0.768564 0.597593 -0.715377 -0.942021 -0.626971 -0.262387 -0.577628 -0.756559 -0.39987 0.110155 1.643764;
1551, -1.412444 0.009221 -0.710352 0.726753 -1.186247 -0.836672 -0.434138 -0.638099 -0.305592 0.101323 -0.477983 -0.483311 0.839788;
1552, -1.28034 0.389883 -0.520875 0.107725 -0.88925 -0.642691 -0.637156 -0.933 -0.75378 -0.610886 -0.591737 -0.536081 1.332549;
1553, -0.9699 -0.404626 -1.063414 -0.357036 -0.874773 -1.337189 -0.997466 -0.494797 -0.373378 -0.494901 -0.254413 -0.439127 1.273356;
1554, -1.516781 1.324108 -0.84661 -0.146972 -1.132804 -1.071939 -0.243958 0.156939 -0.354267 -1.840354 -0.876275 -0.08289 0.792179;
1555, -1.631814 0.759238 -0.628396 -0.003333 -0.572521 -1.116575 -0.914208 -0.40813 -0.233189 -0.476738 -0.474073 -0.336722 0.63634;
1556, -1.595264 0.47982 -0.644649 0.100213 -0.737649 -0.839147 -1.104794 -0.773591 -0.424659 -0.569785 -0.458639 -0.413685 0.997575;
1557, -2.432 -1.051904 -0.755157 1.074645 0.400101 -0.598824 -0.584066 -0.160319 -0.823892 -1.596361 -1.148635 -0.421461 1.40641;
1558, -2.667325 0.101089 -0.838118 0.733799 0.168141 -0.300005 -0.564886 0.051924 -0.895286 -1.498757 -0.557574 -0.454443 0.598501;
1559, -1.716724 0.465666 -0.80615 0.310617 -0.205178 -0.912309 -0.664801 -0.446787 -1.126319 -1.193743 -0.380528 -0.088048 0.785938;
1560, -1.539373 0.5631 -0.677718 0.193898 -0.358241 -1.267662 -0.88217 -0.289725 -0.998895 -0.974637 -0.53713 0.329623 0.28175;
1561, -2.103432 0.047649 -0.941618 -0.210136 -0.281039 -0.732464 -1.5539 -0.428509 -0.453437 -1.573542 -0.574138 -0.072603 0.506682;
1562, -1.637073 0.249916 -0.918588 -0.399476 -0.14441 -0.72187 -1.401957 -0.723626 -0.171097 -1.545577 -0.469952 0.055589 0.921745;
1563, -1.797864 -0.104862 -1.027908 -0.227756 -0.169371 -0.649675 -1.360176 -0.797892 -0.468632 -1.524011 -0.276357 -0.250724 0.687096;
1564, -1.429349 0.76814 -0.667223 -0.071184 -1.007509 -1.110612 -1.218266 -0.417715 -0.234855 -0.514338 0.070081 -0.110318 1.976672;
1565, -1.728261 0.780166 -0.700844 -0.435434 -0.56687 -1.526987 -1.462709 -0.914432 -0.523572 -1.197859 -0.439318 -0.00741 1.817371;
1566, -3.071537 -0.278679 -0.762717 0.948932 -0.086018 -0.391999 -0.413174 -0.18782 -1.130277 -1.602044 -0.71135 -0.469765 1.512785;
1567, -0.96171 -0.05696 -0.881664 0.103439 -0.433806 -1.377457 -1.382341 -0.940324 -1.54816 -1.483859 -0.541889 0.423984 1.579327;
1568, -2.563297 0.295892 -0.449302 0.589316 0.038879 -0.46613 -0.728281 -0.197846 -0.876025 -1.619709 -0.648507 -0.344024 0.665496;
1569, -1.181283 0.617155 -0.684269 -0.212558 -0.509892 -0.503164 -0.669479 0.034663 -0.36434 -0.991794 -0.644275 -0.518695 1.334056;
1570, -1.145621 0.617839 -0.904051 0.292707 -0.593225 -1.429483 -1.032704 -0.425876 -0.34335 -0.772291 -0.421319 -0.65417 0.8946;
1571, -1.737823 0.880269 -0.569443 -0.197543 -0.814732 -0.452422 -1.055659 -0.596863 -0.175248 -0.669893 -0.596887 -0.604157 1.348006;
1572, -1.986035 0.16877 -0.980398 0.169505 -0.872257 -0.530311 -0.615673 -0.240228 0.010151 -0.046368 -0.833153 -0.377863 0.991299;
1573, -0.572872 -0.006275 -0.477401 0.08835 -1.068369 -1.176295 -0.918598 -0.67039 -0.346036 -0.279728 -0.224302 0.336379 1.22753;
1574, 0.233893 0.457569 -0.059513 0.647417 -0.189679 -0.727154 -0.463695 -0.474103 -0.60073 -0.454859 0.075179 0.238145 2.098819;
1575, -1.238836 0.318128 0.106099 1.296242 -0.095984 -0.812132 -0.63375 -0.68328 -1.125432 -0.573297 0.524573 0.665491 1.693328;
1576, -0.55775 0.995275 0.234525 1.179252 -0.17028 -0.870328 -0.28838 -0.015589 -0.286901 -0.683117 -0.643131 -0.187166 2.128458;
1577, -0.573704 1.1155 0.284442 1.163259 -0.157297 -0.814095 -0.03673 0.063241 -0.227864 -0.798991 -0.824472 -0.338901 2.302588;
1578, 0.099694 0.649395 0.003429 0.95684 0.059822 -0.659404 -0.300681 -0.12565 -0.286325 -0.645541 -0.55966 -0.185485 1.852064;
1579, -0.073176 0.742414 -0.208912 0.843974 0.10579 -1.153475 -0.298924 -0.048585 -0.586202 -0.452052 -0.418074 -0.224215 2.272711;
1580, -0.400073 -0.632364 -0.900073 -0.232775 -0.993369 -1.376782 -0.981872 -0.773071 -0.173853 0.131004 -0.092312 -0.268843 2.033111;
1581, 0.003625 0.74675 0.518444 0.605694 -0.322856 -0.789608 -0.512538 -0.423136 -0.376027 -0.234978 -0.08638 0.208418 1.811941;
1582, -0.745101 0.040009 -0.154029 1.073472 -0.220347 -0.647892 -0.368896 -0.46541 -1.052648 -0.641174 0.303702 0.271269 2.510382;
1583, 1.172113 0.242983 -0.572567 0.408607 -0.360724 -1.017976 -0.602726 -0.250595 -0.443797 -0.841682 -0.627819 0.037234 1.791161;
1584, -0.251005 1.07658 0.138253 1.149539 0.148399 -0.524266 0.218583 0.116808 -0.217641 -1.138792 -0.921601 -0.177871 2.054523;
1585, 0.3127 0.549985 -0.294102 0.616516 0.459362 -0.91839 -0.33515 -0.080177 -0.156562 -0.658238 -0.524849 -0.079052 1.829939;
1586, 0.111516 0.403366 -0.370073 0.700631 0.425903 -0.620611 -0.128307 0.118272 -0.521115 -0.467016 -0.433173 -0.288153 2.499334;
1587, -0.22241 -0.770732 -1.098449 -0.087491 -0.983949 -1.254582 -0.998326 -0.712661 0.045257 0.189106 0.129858 -0.148058 1.167326;
1588, -2.224058 0.389749 -0.501718 0.373293 0.062686 -0.865998 -0.671924 0.167726 -0.170704 -1.201058 -0.188495 0.086823 1.67077;
1589, -0.715644 0.523393 -0.099892 0.528313 -0.294824 -0.301959 -0.192292 0.144736 -0.005379 -0.749041 -0.469012 -0.06623 2.266601;
1590, -0.018619 -0.065518 -0.064361 0.847342 0.47545 -0.082706 -0.088093 -0.068571 -0.436371 -0.739712 -0.478377 -0.184354 2.932737;
1591, -0.3406 0.178144 -0.034335 1.006454 0.088695 -0.94615 -0.626082 -0.08129 -0.038359 -0.711727 -0.514089 0.040834 1.85997;
1592, -1.87552 -0.178661 -0.485865 -0.039712 -0.883542 -1.346033 -0.782589 -0.668013 -0.608656 -0.340191 -0.176835 0.066046 2.257991;
1593, -1.231598 0.299945 -0.77442 0.079117 -0.781661 -1.065809 -0.747083 -0.53158 -0.728056 -0.608556 -0.424708 -0.102103 0.965232;
1594, -1.597901 0.489543 -1.17788 0.048102 -0.733024 -1.147427 -0.665704 -0.640866 -1.065499 -0.856926 -0.480119 0.253425 0.624827;
1595, -1.797945 -0.010747 -0.845753 0.143005 -0.559678 -0.901669 -0.938314 -0.878922 -0.503854 -0.407289 -0.129653 -0.144172 0.918744;
1596, -1.726748 0.897231 -0.688098 0.293256 -0.772021 -1.249771 -0.942137 -0.57467 -0.147057 -0.260209 -0.36655 -0.377753 1.54306;
1597, -0.827919 0.22014 -0.913166 -0.336119 -0.693598 -1.471597 -1.104307 -0.373555 -0.671389 -0.949884 -0.441365 0.09172 0.629998;
1598, -0.57985 0.780188 -1.138163 0.070044 -1.316925 -1.278637 -0.775315 -0.602624 -0.635916 -1.187114 -0.42576 0.095215 0.408351;
1599, -1.142466 0.466526 -1.429247 0.031184 -1.208386 -1.118277 -0.864108 -0.52951 -0.356515 -1.230616 -0.451433 -0.012782 0.826803;
1600, -1.070731 0.376155 -0.805905 -0.166839 -0.810887 -0.921894 -0.723535 -0.222028 -0.855474 -0.805231 -0.204298 0.064158 0.809433;
1601, -0.471848 -0.089757 -1.189343 0.183122 -0.91841 -1.05842 -0.891652 -0.705485 -0.440029 -1.06041 -0.45425 0.08112 0.76061;
1602, -1.534529 0.053686 -1.64833 -0.633747 -1.395394 -0.754988 -0.958005 -0.784183 -1.088565 -1.191718 -0.064476 0.471073 1.225502;
1603, -1.778464 0.008545 -1.513196 -0.390946 -1.148558 -1.559571 -0.860109 -0.769007 -0.917742 -0.35447 0.4563 0.566948 1.453498;
1604, -1.904879 0.316278 -1.124221 -0.235298 -1.417965 -1.845213 -0.767069 -0.684416 -0.789586 -0.476717 0.317373 0.463637 1.665296;
1605, -0.921833 -0.38096 -0.692885 0.173303 -0.191875 -0.736408 -0.726869 -0.53126 -0.355791 -0.418815 -0.352271 0.118051 1.946781;
1606, -1.438126 -0.533638 -0.745762 0.566342 -0.14719 -0.43873 -0.815998 -0.828708 -0.79991 -0.705366 -0.268751 0.151461 1.41821;
1607, -2.105842 -0.59845 -1.190499 0.692436 -0.487795 -0.686229 -1.465042 -1.673727 -1.352749 -1.087543 -0.234212 0.326772 0.879071;
1608, -1.371933 -0.068017 -1.691456 0.60575 -0.736742 -1.098901 -1.200023 -1.326783 -1.176368 -1.059767 0.006784 0.413972 0.868297;
1609, -1.577481 -0.680353 -1.507881 0.184154 -0.695576 -1.155273 -1.147742 -1.264449 -1.39707 -1.17578 0.156399 0.355113 0.800188;
1610, -0.640929 0.086359 -0.957856 0.200206 -0.625053 -1.405302 -0.945693 -0.933297 -0.839707 -0.773653 -0.227986 0.27811 1.291875;
1611, -1.251742 -0.263996 -1.1244 -0.266605 -1.244699 -1.439846 -1.285075 -1.111301 -0.705035 -1.200546 -0.81272 0.328904 1.023858;
1612, -1.239127 0.407809 -1.210428 0.168628 -1.098061 -1.540536 -1.00271 -0.645019 -1.173911 -1.177688 -0.165238 0.226163 1.071476;
1613, -1.11034 0.118173 -1.195035 -0.640042 -1.190525 -0.877174 -1.598582 -0.321703 -0.751708 -0.734257 -0.249243 -0.140814 0.782729;
1614, -1.361017 0.46893 -0.931202 -0.051286 -1.158962 -1.613949 -0.444957 -0.421095 -1.142924 -1.183397 -0.515969 0.136354 1.339655;
1615, -0.644434 0.049682 -0.482337 0.113858 -1.386387 -1.383012 -1.710791 -0.404155 -0.204074 -0.497535 -0.448411 0.192045 1.026144;
1616, -1.262692 0.26404 -0.800024 0.463585 -0.852836 -0.700966 -0.394288 -0.061337 -0.715181 -1.449219 -1.0639 -0.789838 1.179149;
1617, -1.509853 0.769487 -0.928706 0.097111 -1.246146 -1.503294 -0.079047 0.263883 -0.411796 -1.446051 -1.400196 -1.025853 1.613501;
1618, -1.051236 0.947519 -0.404219 0.26227 -0.559208 -1.048372 -0.757081 -0.400605 -0.559017 -0.879363 -0.273349 -0.264607 1.123136;
1619, -1.914102 0.525015 -0.697659 -0.1128 -0.56023 -0.345111 -0.614876 -1.096919 -0.615922 -0.080715 0.151727 -0.032654 1.400813;
1620, -0.556729 0.179949 -0.470075 0.257401 -0.215994 -1.079048 -0.377964 0.022845 -0.47796 -0.994479 -0.55461 -0.030686 1.925101;
1621, -1.603238 -0.602391 -0.069433 0.215072 -0.62146 -0.861778 -0.763283 -1.004299 -0.658919 -0.075595 0.318037 0.070301 1.506828;
1622, -1.307397 0.258487 -0.402333 0.418 -0.9458 -0.61647 -0.849989 -0.596742 -0.810731 -0.555268 -0.231826 -0.040859 0.901326;
1623, -1.214515 0.441457 -0.710523 0.094865 -1.002275 -0.891707 -1.233211 -0.566008 -1.028795 -1.281264 -0.452318 -0.122395 1.33099;
1624, -1.986183 0.474464 -0.68815 -0.022317 -0.983994 -1.215781 -0.45366 0.068989 -0.609523 -1.665302 -1.372029 -0.586889 1.407135;
1625, 0.350706 0.705353 -0.409954 0.407924 -0.297018 -0.685938 -0.478957 -0.321446 -0.724104 -0.863274 -0.587167 -0.221448 1.824703;
1626, 1.47371 0.741889 -0.520425 0.692003 0.563346 -0.169276 -0.073611 -0.011965 -0.654628 -0.646393 -0.552577 -0.284104 1.183034;
1627, 0.548666 -0.421866 -0.550942 1.004717 0.411196 -0.670977 -0.480469 -0.130726 -0.444511 -0.749845 -0.392856 -0.089533 2.117576;
1628, -0.540167 0.196405 -0.343122 0.891571 0.05339 -0.755212 -0.527921 -0.430659 -0.90102 -0.817744 -0.305636 0.004438 1.147011;
1629, -0.784258 0.055004 -0.610785 0.743118 -0.429006 -0.918172 -0.391045 -0.376844 -0.767009 -0.971415 -0.006187 0.178669 1.344734;
1630, -0.588709 0.103805 -1.379203 -0.340982 -0.749275 -1.569454 -1.063984 -0.357164 -0.648423 -0.544764 0.221762 0.136008 0.433289;
1631, -1.096856 0.066643 -1.382984 0.198117 -0.864275 -0.986114 -0.608558 -0.837324 -0.948373 -1.15039 -0.20837 -0.127382 0.509962;
1632, -0.642567 -0.184915 -1.230518 -0.141922 -0.513357 -0.37125 -0.222205 -0.500842 -0.974673 -0.741438 -0.085105 -0.264666 0.822147;
1633, -1.428658 -0.053709 -1.282814 -0.398685 -1.416316 -1.208693 -0.768916 -0.971043 -1.348981 -1.217204 -0.64349 -0.246782 1.070384;
1634, -0.875147 -0.001973 -1.709525 -0.539446 -1.025829 -1.116938 -0.905431 -0.411979 -1.030603 -1.219822 -0.180749 -0.174728 0.770174;
1635, -1.563113 0.082416 -1.982666 -0.181439 -1.335699 -1.200546 -1.020945 -0.493238 -1.036386 -1.254758 -0.423979 -0.328302 1.132649;
1636, -1.005959 -0.422785 -2.144569 -0.243289 -0.693025 -0.885003 -1.078732 -0.132991 -1.237064 -0.956165 -0.064884 0.029596 0.845385;
1637, -1.340061 -0.539367 -1.732232 -0.347816 -0.962828 -0.915987 -0.868995 -0.713801 -0.950395 -1.108454 -0.146771 0.224231 0.851902;
1638, -1.161263 -0.53215 -1.739439 -0.614045 -0.918936 -1.118784 -1.008476 -0.306465 -1.319561 -1.007835 0.20022 0.209607 0.595171;
1639, -1.25329 -0.446217 -1.660768 -0.418235 -0.977925 -1.069864 -0.930996 -0.583539 -1.01246 -0.777007 0.056969 0.34224 1.320634;
1640, -1.655604 0.121992 -1.718166 0.404646 -0.731822 -1.129245 -0.585391 -0.133768 -0.855915 -1.229383 0.002565 0.180934 1.573993;
1641, -1.3294 0.222471 -1.972045 -0.557843 -1.413331 -0.980725 -0.428618 -0.886906 -1.152824 -0.664207 -0.095722 0.446892 1.277581;
1642, -0.941677 -0.003406 -1.913822 -1.023605 -0.918642 -0.683371 -0.672953 -1.1388 -1.227378 -0.327746 -0.15094 -0.050592 1.064244;
1643, -0.518741 0.490257 -1.608933 -1.025206 -0.973463 -0.546025 -0.470525 -1.018991 -1.150661 -0.226039 -0.376435 0.220101 0.841075;
1644, -0.619232 0.263364 -1.744679 -0.691858 -0.935321 -0.950782 -0.929658 -0.411342 -1.201042 -0.516677 0.17924 0.294442 0.630841;
1645, -1.102474 -0.220036 -1.510225 -0.863744 -0.898381 -0.954047 -1.193165 -1.016462 -1.0697 -0.389418 -0.371622 0.109044 0.635846;
1646, -0.623926 0.343372 -1.735187 -0.832591 -0.912493 -0.658028 -0.462392 -0.702067 -1.159276 -0.460064 -0.072975 -0.017976 0.990853;
1647, -0.708489 0.292012 -1.384151 -0.916348 -0.625216 -0.545915 -0.365897 -0.896879 -1.209206 -0.405305 -0.388461 -0.087371 1.167692;
1648, -1.250906 -0.092602 -1.25577 -0.284452 -0.26277 -1.098868 -1.297436 -0.446873 -0.309521 -0.343097 -0.081748 0.330954 0.549808;
1649, -1.027172 0.545839 -1.177381 -0.62935 -0.282512 -0.223001 -0.715379 -0.528981 -0.963634 -0.731971 -0.501919 -0.129064 0.700959;
1650, -1.285426 -0.457281 -1.82174 -0.439103 -0.342538 -0.586523 -0.6554 -0.638234 -0.876696 -0.397421 -0.142817 -0.262205 1.806467;
1651, -0.720452 0.212588 -1.776498 -0.466822 -0.456488 -0.62025 -0.223638 -0.859627 -0.981976 -0.402537 -0.386948 -0.26128 1.112613;
1652, -1.299286 -0.501695 -1.90099 -0.513169 -0.596049 -0.688244 -0.589833 -0.869662 -1.066804 -0.313412 -0.344372 -0.53285 1.497096;
1653, -1.299321 -0.615282 -1.530712 -0.57347 -1.00359 -0.086213 -0.164708 -0.592615 -1.11336 -0.973006 -0.49722 -0.207224 1.404646;
1654, -1.390084 0.137238 -1.569315 -0.580498 -0.96522 -0.574336 -0.252267 -0.572818 -0.708941 -0.793722 -0.515442 -0.291497 1.540251;
1655, -0.925186 -0.039202 -1.94184 -0.653105 -0.760169 -0.916785 -0.2551 -0.831564 -0.953262 -0.424464 -0.052257 -0.053113 1.071901;
1656, -0.72595 0.113332 -1.426092 -0.558957 -0.657415 -0.41874 -0.090713 -0.38402 -1.136043 -0.583218 -0.112632 -0.03033 1.314971;
1657, -0.651343 -0.12819 -1.760715 -0.963699 -0.357341 -0.312022 -0.60606 -0.746969 -0.932434 -0.211479 -0.749496 0.134689 0.673392;
1658, -0.81356 0.338548 -1.296767 -0.864087 -0.333976 -0.409826 -0.676136 -0.667721 -0.935991 -0.536955 -0.23633 0.036228 0.693127;
1659, -1.28124 -0.727282 -1.952742 -0.323348 -0.308079 -0.608442 -0.575117 -0.409971 -0.615138 -0.309648 -0.161248 0.09643 0.482144;
1660, -1.012199 -0.139373 -1.729283 -0.329662 -0.448638 -0.387358 -0.857461 -0.931598 -0.730326 -0.17253 -0.198359 -0.359266 1.080357;
1661, -1.452918 -0.706417 -1.994341 0.1061 -0.698529 -1.017014 -0.50166 -0.56592 -0.967738 -0.422171 -0.353742 -0.00885 1.371655;
1662, -0.776624 -0.032334 -2.153179 -0.773265 -0.658145 -0.246441 -0.378925 -1.14601 -1.096916 -0.290504 -0.1274 -0.629138 1.193775;
1663, -1.019113 -0.242601 -2.031183 -0.334051 -0.587077 -0.340929 -0.340875 -0.948873 -0.990151 -0.099835 -0.105714 -0.649123 1.627219;
1664, -1.039001 -0.273606 -1.87763 -0.579928 -1.103686 -0.840606 -0.293414 -0.504328 -1.238582 -1.193003 -0.66674 0.016817 1.560226;
1665, -1.882421 0.406395 -2.031514 -0.882248 -1.124692 -0.601803 -0.647942 -0.777213 -0.999686 -1.210627 -0.593387 -0.205387 1.16365;
1666, -1.458526 -1.532718 -0.962219 1.099435 0.054161 -1.460788 -0.780028 -0.519393 -1.370585 -0.166016 0.034897 0.001523 0.148045;
1667, -1.683868 -0.239653 -1.111411 0.292097 -0.721803 -1.328173 -0.864951 -0.168043 -0.977467 -0.454616 -0.407885 0.036601 0.95266;
1668, -1.763675 -0.431266 -1.111811 0.460228 -0.813041 -1.433787 -0.455443 -0.441354 -0.675634 -0.445726 -0.585087 -0.001688 1.163288;
1669, -1.719307 -0.497303 -1.365474 0.525367 -1.000038 -1.36226 -0.847076 -0.364409 -0.426643 -0.354889 -0.482383 0.165191 0.561569;
1670, -1.845671 -0.487997 -1.1335 0.16736 -0.988134 -1.678764 -0.861343 -0.362593 -0.896437 -0.092726 -0.429522 0.127803 1.016462;
1671, -1.614259 -0.838778 -1.351931 0.953067 -0.141885 -1.203411 -0.362897 -0.806343 -0.992995 -0.239994 -0.125309 0.130961 1.193373;
1672, -2.698911 -0.993437 -1.1545 0.699491 -0.21608 -1.557429 -0.276092 -0.817215 -1.349904 0.349389 -0.345922 0.451122 0.71885;
1673, 0.36231 -0.861059 -1.297206 0.107809 -0.073624 -0.911098 -1.125378 -1.365912 -0.91484 -0.619065 -0.083356 0.401395 1.657142;
1674, -1.105416 -0.420722 -1.274331 -0.343795 0.135688 -0.755278 -0.688951 -0.774679 -0.86475 -0.898638 -0.347113 0.027595 1.144581;
1675, -1.905184 -1.527816 -1.441871 0.265548 -0.300899 -1.694735 -0.581598 -1.133946 -1.159708 0.122324 -0.360181 0.666645 0.652029;
1676, -1.592355 -1.090456 -1.573279 0.08644 0.004998 -0.538026 -0.827595 -1.76149 -0.75977 -0.0016 0.07511 0.442253 1.614905;
1677, -2.40518 -1.26222 -0.888782 0.795677 -0.00804 -1.614445 -0.752558 -0.563875 -0.738173 0.327184 0.24751 1.310525 0.378642;
1678, -1.465252 -0.171636 -1.693094 0.779545 -0.700975 -1.104276 -1.198721 -0.375464 0.686746 0.220608 0.101023 0.524563 1.008046;
1679, -0.994536 -0.259776 -1.16768 0.10509 -0.515032 -1.156545 -0.600753 -0.25409 -0.22833 0.033698 0.966162 1.389389 0.783008;
1680, -1.985718 -0.607593 -1.040826 0.258419 -0.654811 -0.812771 -0.299585 -0.049695 0.170259 0.391087 0.861793 0.29654 1.214963;
1681, -0.570658 -0.453501 -1.609181 -0.252687 -0.250156 -1.274643 -0.567135 0.003609 -1.062459 -0.352241 0.815829 0.892216 0.499298;
1682, -2.356989 -1.295846 -1.283213 1.111033 -0.414093 -1.189075 -0.302251 -0.39743 -1.227843 0.131917 0.275783 0.123362 1.020195;
1683, -0.1089 -0.22438 -1.905903 -0.50278 -0.305452 -0.984417 -0.647017 -0.387713 -0.962768 -0.612981 1.054567 0.768365 0.984176;
1684, -0.806096 -0.2573 -2.081819 -0.234549 -0.446997 -1.383319 -0.590996 0.046788 -1.350331 -0.900661 0.104023 -0.295322 1.528389;
1685, -2.345807 0.220728 -1.563114 -1.114163 -0.904433 -0.521889 0.033386 -0.549278 -1.558731 -1.022424 -0.389227 -0.996028 1.91198;
1686, -1.659066 0.628846 -1.094187 -0.126126 -1.240769 -0.956746 -0.546738 0.330174 -0.177612 -0.875289 -0.295263 0.187478 1.595651;
1687, -2.53213 -0.392217 -1.122696 0.011993 -0.008464 -0.554452 -1.223516 -0.743344 -0.868239 -1.212148 -0.411522 -0.801265 1.677526;
1688, -1.147449 0.090719 -0.888158 0.206797 -0.121217 -0.959305 -1.541341 -0.615079 -0.574965 -0.870924 -0.083823 -0.061464 0.522697;
1689, -0.674022 -0.021528 -1.170196 -0.134725 -0.766069 -1.228039 -0.931586 -0.641966 -0.74243 -1.096681 -0.262398 -0.113743 0.697421;
1690, -0.992584 -0.001879 -1.44485 -0.131108 -0.365525 -0.168868 -0.728468 -0.41528 -0.566016 -1.113029 -0.184362 -0.436592 1.040223;
1691, -1.56229 0.622878 -0.796099 -0.291993 -0.753637 -0.529542 -0.13422 -0.310211 -1.03764 -1.118303 -0.421401 -0.564088 0.926987;
1692, -2.266744 0.084654 -1.329115 0.292968 -0.000992 -0.115018 -0.703365 -0.666985 -1.500751 -0.821668 0.405633 -0.259359 0.740041;
1693, -1.41762 -0.453465 -0.828799 0.038879 -0.342295 -0.818892 -1.124287 -0.832555 -0.642785 -0.576546 -0.650071 0.277897 0.619513;
1694, -1.139842 -0.580653 -1.785916 0.186797 -0.543095 -0.955919 -0.48783 -0.998647 -0.379699 -1.010444 -0.254874 0.525071 0.364097;
1695, -1.319488 -0.534031 -1.173317 -0.168649 -0.445821 -1.101347 -0.862249 -0.573211 -0.43101 -0.866914 -0.580803 0.387402 1.150849;
1696, -1.085203 -0.568703 -1.59431 0.240288 -0.073242 -0.930986 -0.665121 -0.649384 -0.711933 -1.078454 -0.126187 0.289222 0.749184;
1697, -1.134906 -0.803896 -0.899326 0.308168 -0.283657 -0.904031 -0.490573 -0.83402 -0.553943 -1.004384 0.253833 0.502175 0.25821;
1698, -1.245685 -0.495163 -1.520654 0.344399 -0.086697 -1.102494 -0.56322 -0.551283 -1.225825 -1.045613 0.10099 0.371569 0.569583;
1699, -1.068815 -0.3973 -1.208626 -0.122366 -0.481314 -1.279904 -0.733218 -0.321897 -0.620519 -0.895065 -0.299123 0.212048 0.911008;
1700, -0.914253 -0.730927 -1.611463 0.067736 -0.560274 -0.638977 -0.738974 -0.543798 -0.612273 -0.718775 -0.421914 0.38626 0.705514;
1701, -2.308475 -0.910686 -1.628884 0.082464 -0.714977 -1.19037 -0.726123 -1.053396 -0.55806 -0.567673 0.2208 0.760206 1.956568;
1702, -0.9676 -0.367612 -0.951818 0.162671 -0.576528 -1.061434 -1.026593 -0.290425 -0.894424 -0.657432 -0.181207 0.044651 0.757469;
1703, -2.192473 -1.110409 -1.851101 -0.662789 -1.064065 -1.042391 -1.188511 -1.397904 -0.97243 -1.121747 -0.482542 0.545488 1.879572;
1704, -0.689368 -0.243973 -2.085262 -0.52642 -0.559679 -0.645673 -0.338939 -1.168056 -0.753291 -0.623161 -0.344556 0.516174 0.72094;
1705, -1.196649 -0.997706 -1.960078 -0.550027 -1.467795 -1.694746 -1.175209 -0.512629 -0.226868 -0.671033 -0.382989 0.362751 1.388764;
1706, -0.673596 -0.355292 -0.544352 0.258733 -0.503042 -0.919592 -0.642336 -0.823674 -0.910873 -0.448309 -0.312605 -0.062018 0.833087;
1707, -1.73139 -0.68722 -1.178658 0.558822 -0.014667 -0.244973 -0.278076 -0.468022 -0.978399 -1.163523 -0.304509 -0.456414 0.490682;
1708, -1.541957 -0.052835 -1.019674 -0.229356 -1.228729 0.042556 -0.037684 -0.005392 -0.612984 -1.260625 -0.541263 0.043382 0.752358;
1709, -1.264316 0.541632 -0.856321 -0.252892 -0.673965 -0.421264 -1.024655 -0.097541 -0.584324 -1.002974 -0.711018 -0.376439 1.43434;
1710, -1.916068 1.033937 -0.655951 -0.018198 -0.716863 -0.810252 -0.782539 -0.26096 -0.39871 -1.06833 -1.165021 -0.705834 1.248538;
